"No.20"
"Time","Temperature"
"2020/11/5 18:48:46",5.360000E+01
"2020/11/5 18:48:51",5.360000E+01
"2020/11/5 18:48:56",5.350000E+01
"2020/11/5 18:49:01",5.310000E+01
"2020/11/5 18:49:06",5.340000E+01
"2020/11/5 18:49:11",5.340000E+01
"2020/11/5 18:49:16",5.350000E+01
"2020/11/5 18:49:21",5.340000E+01
"2020/11/5 18:49:26",5.320000E+01
"2020/11/5 18:49:31",5.340000E+01
"2020/11/5 18:49:36",5.310000E+01
"2020/11/5 18:49:41",5.320000E+01
"2020/11/5 18:49:46",5.330000E+01
"2020/11/5 18:49:51",5.310000E+01
"2020/11/5 18:49:56",5.330000E+01
"2020/11/5 18:50:01",5.310000E+01
"2020/11/5 18:50:06",5.310000E+01
"2020/11/5 18:50:11",5.330000E+01
"2020/11/5 18:50:16",5.320000E+01
"2020/11/5 18:50:21",5.300000E+01
"2020/11/5 18:50:26",5.300000E+01
"2020/11/5 18:50:31",5.310000E+01
"2020/11/5 18:50:36",5.290000E+01
"2020/11/5 18:50:41",5.290000E+01
"2020/11/5 18:50:46",5.300000E+01
"2020/11/5 18:50:51",5.300000E+01
"2020/11/5 18:50:56",5.300000E+01
"2020/11/5 18:51:01",5.290000E+01
"2020/11/5 18:51:06",5.280000E+01
"2020/11/5 18:51:11",5.290000E+01
"2020/11/5 18:51:16",5.290000E+01
"2020/11/5 18:51:21",5.300000E+01
"2020/11/5 18:51:26",5.300000E+01
"2020/11/5 18:51:31",5.310000E+01
"2020/11/5 18:51:36",5.320000E+01
"2020/11/5 18:51:41",5.330000E+01
"2020/11/5 18:51:46",5.340000E+01
"2020/11/5 18:51:51",5.330000E+01
"2020/11/5 18:51:56",5.350000E+01
"2020/11/5 18:52:01",5.350000E+01
"2020/11/5 18:52:06",5.370000E+01
"2020/11/5 18:52:11",5.400000E+01
"2020/11/5 18:52:16",5.410000E+01
"2020/11/5 18:52:21",5.420000E+01
"2020/11/5 18:52:26",5.430000E+01
"2020/11/5 18:52:31",5.430000E+01
"2020/11/5 18:52:36",5.430000E+01
"2020/11/5 18:52:41",5.450000E+01
"2020/11/5 18:52:46",5.450000E+01
"2020/11/5 18:52:51",5.460000E+01
"2020/11/5 18:52:56",5.460000E+01
"2020/11/5 18:53:01",5.470000E+01
"2020/11/5 18:53:06",5.470000E+01
"2020/11/5 18:53:11",5.480000E+01
"2020/11/5 18:53:16",5.490000E+01
"2020/11/5 18:53:21",5.480000E+01
"2020/11/5 18:53:26",5.490000E+01
"2020/11/5 18:53:31",5.500000E+01
"2020/11/5 18:53:36",5.500000E+01
"2020/11/5 18:53:41",5.500000E+01
"2020/11/5 18:53:46",5.520000E+01
"2020/11/5 18:53:51",5.540000E+01
"2020/11/5 18:53:56",5.550000E+01
"2020/11/5 18:54:01",5.560000E+01
"2020/11/5 18:54:06",5.580000E+01
"2020/11/5 18:54:11",5.580000E+01
"2020/11/5 18:54:16",5.600000E+01
"2020/11/5 18:54:21",5.610000E+01
"2020/11/5 18:54:26",5.650000E+01
"2020/11/5 18:54:31",5.650000E+01
"2020/11/5 18:54:36",5.650000E+01
"2020/11/5 18:54:41",5.670000E+01
"2020/11/5 18:54:46",5.700000E+01
"2020/11/5 18:54:51",5.690000E+01
"2020/11/5 18:54:56",5.700000E+01
"2020/11/5 18:55:01",5.710000E+01
"2020/11/5 18:55:06",5.710000E+01
"2020/11/5 18:55:11",5.720000E+01
"2020/11/5 18:55:16",5.710000E+01
"2020/11/5 18:55:21",5.740000E+01
"2020/11/5 18:55:26",5.750000E+01
"2020/11/5 18:55:31",5.760000E+01
"2020/11/5 18:55:36",5.750000E+01
"2020/11/5 18:55:41",5.760000E+01
"2020/11/5 18:55:46",5.770000E+01
"2020/11/5 18:55:51",5.760000E+01
"2020/11/5 18:55:56",5.770000E+01
"2020/11/5 18:56:01",5.780000E+01
"2020/11/5 18:56:06",5.790000E+01
"2020/11/5 18:56:11",5.790000E+01
"2020/11/5 18:56:16",5.820000E+01
"2020/11/5 18:56:21",5.820000E+01
"2020/11/5 18:56:26",5.830000E+01
"2020/11/5 18:56:31",5.850000E+01
"2020/11/5 18:56:36",5.860000E+01
"2020/11/5 18:56:41",5.860000E+01
"2020/11/5 18:56:46",5.870000E+01
"2020/11/5 18:56:51",5.920000E+01
"2020/11/5 18:56:56",5.940000E+01
"2020/11/5 18:57:01",5.950000E+01
"2020/11/5 18:57:06",5.970000E+01
"2020/11/5 18:57:11",5.990000E+01
"2020/11/5 18:57:16",5.990000E+01
"2020/11/5 18:57:21",5.990000E+01
"2020/11/5 18:57:26",6.020000E+01
"2020/11/5 18:57:31",6.020000E+01
"2020/11/5 18:57:36",6.030000E+01
"2020/11/5 18:57:41",6.030000E+01
"2020/11/5 18:57:46",6.040000E+01
"2020/11/5 18:57:51",6.050000E+01
"2020/11/5 18:57:56",6.060000E+01
"2020/11/5 18:58:01",6.060000E+01
"2020/11/5 18:58:06",6.070000E+01
"2020/11/5 18:58:11",6.070000E+01
"2020/11/5 18:58:16",6.080000E+01
"2020/11/5 18:58:21",6.070000E+01
"2020/11/5 18:58:26",6.110000E+01
"2020/11/5 18:58:31",6.100000E+01
"2020/11/5 18:58:36",6.100000E+01
"2020/11/5 18:58:41",6.110000E+01
"2020/11/5 18:58:46",6.130000E+01
"2020/11/5 18:58:51",6.140000E+01
"2020/11/5 18:58:56",6.150000E+01
"2020/11/5 18:59:01",6.150000E+01
"2020/11/5 18:59:06",6.170000E+01
"2020/11/5 18:59:11",6.180000E+01
"2020/11/5 18:59:16",6.190000E+01
"2020/11/5 18:59:21",6.210000E+01
"2020/11/5 18:59:26",6.220000E+01
"2020/11/5 18:59:31",6.250000E+01
"2020/11/5 18:59:36",6.250000E+01
"2020/11/5 18:59:41",6.270000E+01
"2020/11/5 18:59:46",6.290000E+01
"2020/11/5 18:59:51",6.300000E+01
"2020/11/5 18:59:56",6.320000E+01
"2020/11/5 19:00:01",6.340000E+01
"2020/11/5 19:00:06",6.340000E+01
"2020/11/5 19:00:11",6.330000E+01
"2020/11/5 19:00:16",6.360000E+01
"2020/11/5 19:00:21",6.350000E+01
"2020/11/5 19:00:26",6.370000E+01
"2020/11/5 19:00:31",6.380000E+01
"2020/11/5 19:00:36",6.380000E+01
"2020/11/5 19:00:41",6.410000E+01
"2020/11/5 19:00:46",6.410000E+01
"2020/11/5 19:00:51",6.420000E+01
"2020/11/5 19:00:56",6.410000E+01
"2020/11/5 19:01:01",6.440000E+01
"2020/11/5 19:01:06",6.420000E+01
"2020/11/5 19:01:11",6.450000E+01
"2020/11/5 19:01:16",6.450000E+01
"2020/11/5 19:01:21",6.460000E+01
"2020/11/5 19:01:26",6.470000E+01
"2020/11/5 19:01:31",6.470000E+01
"2020/11/5 19:01:36",6.480000E+01
"2020/11/5 19:01:41",6.520000E+01
"2020/11/5 19:01:46",6.530000E+01
"2020/11/5 19:01:51",6.520000E+01
"2020/11/5 19:01:56",6.550000E+01
"2020/11/5 19:02:01",6.550000E+01
"2020/11/5 19:02:06",6.550000E+01
"2020/11/5 19:02:11",6.600000E+01
"2020/11/5 19:02:16",6.630000E+01
"2020/11/5 19:02:21",6.610000E+01
"2020/11/5 19:02:26",6.630000E+01
"2020/11/5 19:02:31",6.680000E+01
"2020/11/5 19:02:36",6.690000E+01
"2020/11/5 19:02:41",6.730000E+01
"2020/11/5 19:02:46",6.730000E+01
"2020/11/5 19:02:51",6.730000E+01
"2020/11/5 19:02:56",6.750000E+01
"2020/11/5 19:03:01",6.760000E+01
"2020/11/5 19:03:06",6.760000E+01
"2020/11/5 19:03:11",6.770000E+01
"2020/11/5 19:03:16",6.780000E+01
"2020/11/5 19:03:21",6.770000E+01
"2020/11/5 19:03:26",6.800000E+01
"2020/11/5 19:03:31",6.810000E+01
"2020/11/5 19:03:36",6.830000E+01
"2020/11/5 19:03:41",6.820000E+01
"2020/11/5 19:03:46",6.840000E+01
"2020/11/5 19:03:51",6.830000E+01
"2020/11/5 19:03:56",6.840000E+01
"2020/11/5 19:04:01",6.840000E+01
"2020/11/5 19:04:06",6.850000E+01
"2020/11/5 19:04:11",6.850000E+01
"2020/11/5 19:04:16",6.890000E+01
"2020/11/5 19:04:21",6.910000E+01
"2020/11/5 19:04:26",6.920000E+01
"2020/11/5 19:04:31",6.930000E+01
"2020/11/5 19:04:36",6.920000E+01
"2020/11/5 19:04:41",6.930000E+01
"2020/11/5 19:04:46",6.940000E+01
"2020/11/5 19:04:51",6.930000E+01
"2020/11/5 19:04:56",6.970000E+01
"2020/11/5 19:05:01",6.990000E+01
"2020/11/5 19:05:06",6.990000E+01
"2020/11/5 19:05:11",7.000000E+01
"2020/11/5 19:05:16",7.010000E+01
"2020/11/5 19:05:21",7.030000E+01
"2020/11/5 19:05:26",7.050000E+01
"2020/11/5 19:05:31",7.070000E+01
"2020/11/5 19:05:36",7.070000E+01
"2020/11/5 19:05:41",7.080000E+01
"2020/11/5 19:05:46",7.140000E+01
"2020/11/5 19:05:51",7.130000E+01
"2020/11/5 19:05:56",7.160000E+01
"2020/11/5 19:06:01",7.170000E+01
"2020/11/5 19:06:06",7.200000E+01
"2020/11/5 19:06:11",7.240000E+01
"2020/11/5 19:06:16",7.250000E+01
"2020/11/5 19:06:21",7.250000E+01
"2020/11/5 19:06:26",7.270000E+01
"2020/11/5 19:06:31",7.290000E+01
"2020/11/5 19:06:36",7.300000E+01
"2020/11/5 19:06:41",7.350000E+01
"2020/11/5 19:06:46",7.330000E+01
"2020/11/5 19:06:51",7.350000E+01
"2020/11/5 19:06:56",7.360000E+01
"2020/11/5 19:07:01",7.380000E+01
"2020/11/5 19:07:06",7.400000E+01
"2020/11/5 19:07:11",7.430000E+01
"2020/11/5 19:07:16",7.460000E+01
"2020/11/5 19:07:21",7.440000E+01
"2020/11/5 19:07:26",7.480000E+01
"2020/11/5 19:07:31",7.500000E+01
"2020/11/5 19:07:36",7.480000E+01
"2020/11/5 19:07:41",7.520000E+01
"2020/11/5 19:07:46",7.570000E+01
"2020/11/5 19:07:51",7.580000E+01
"2020/11/5 19:07:56",7.600000E+01
"2020/11/5 19:08:01",7.610000E+01
"2020/11/5 19:08:06",7.640000E+01
"2020/11/5 19:08:11",7.640000E+01
"2020/11/5 19:08:16",7.650000E+01
"2020/11/5 19:08:21",7.690000E+01
"2020/11/5 19:08:26",7.690000E+01
"2020/11/5 19:08:31",7.720000E+01
"2020/11/5 19:08:36",7.760000E+01
"2020/11/5 19:08:41",7.770000E+01
"2020/11/5 19:08:46",7.770000E+01
"2020/11/5 19:08:51",7.770000E+01
"2020/11/5 19:08:56",7.810000E+01
"2020/11/5 19:09:01",7.840000E+01
"2020/11/5 19:09:06",7.830000E+01
"2020/11/5 19:09:11",7.840000E+01
"2020/11/5 19:09:16",7.870000E+01
"2020/11/5 19:09:21",7.890000E+01
"2020/11/5 19:09:26",7.910000E+01
"2020/11/5 19:09:31",7.930000E+01
"2020/11/5 19:09:36",7.940000E+01
"2020/11/5 19:09:41",7.910000E+01
"2020/11/5 19:09:46",7.990000E+01
"2020/11/5 19:09:51",7.990000E+01
"2020/11/5 19:09:56",8.000000E+01
"2020/11/5 19:10:01",8.020000E+01
"2020/11/5 19:10:06",8.040000E+01
"2020/11/5 19:10:11",8.070000E+01
"2020/11/5 19:10:16",8.070000E+01
"2020/11/5 19:10:21",8.110000E+01
"2020/11/5 19:10:26",8.130000E+01
"2020/11/5 19:10:31",8.160000E+01
"2020/11/5 19:10:36",8.180000E+01
"2020/11/5 19:10:41",8.170000E+01
"2020/11/5 19:10:46",8.200000E+01
"2020/11/5 19:10:51",8.210000E+01
"2020/11/5 19:10:56",8.230000E+01
"2020/11/5 19:11:01",8.280000E+01
"2020/11/5 19:11:06",8.250000E+01
"2020/11/5 19:11:11",8.260000E+01
"2020/11/5 19:11:16",8.310000E+01
"2020/11/5 19:11:21",8.290000E+01
"2020/11/5 19:11:26",8.330000E+01
"2020/11/5 19:11:31",8.350000E+01
"2020/11/5 19:11:36",8.350000E+01
"2020/11/5 19:11:41",8.380000E+01
"2020/11/5 19:11:46",8.390000E+01
"2020/11/5 19:11:51",8.420000E+01
"2020/11/5 19:11:56",8.440000E+01
"2020/11/5 19:12:01",8.440000E+01
"2020/11/5 19:12:06",8.460000E+01
"2020/11/5 19:12:11",8.520000E+01
"2020/11/5 19:12:16",8.530000E+01
"2020/11/5 19:12:21",8.520000E+01
"2020/11/5 19:12:26",8.560000E+01
"2020/11/5 19:12:31",8.600000E+01
"2020/11/5 19:12:36",8.550000E+01
"2020/11/5 19:12:41",8.590000E+01
"2020/11/5 19:12:46",8.590000E+01
"2020/11/5 19:12:51",8.600000E+01
"2020/11/5 19:12:56",8.620000E+01
"2020/11/5 19:13:01",8.650000E+01
"2020/11/5 19:13:06",8.660000E+01
"2020/11/5 19:13:11",8.690000E+01
"2020/11/5 19:13:16",8.720000E+01
"2020/11/5 19:13:21",8.730000E+01
"2020/11/5 19:13:26",8.710000E+01
"2020/11/5 19:13:31",8.770000E+01
"2020/11/5 19:13:36",8.780000E+01
"2020/11/5 19:13:41",8.820000E+01
"2020/11/5 19:13:46",8.860000E+01
"2020/11/5 19:13:51",8.860000E+01
"2020/11/5 19:13:56",8.850000E+01
"2020/11/5 19:14:01",8.890000E+01
"2020/11/5 19:14:06",8.890000E+01
"2020/11/5 19:14:11",8.890000E+01
"2020/11/5 19:14:16",8.920000E+01
"2020/11/5 19:14:21",8.940000E+01
"2020/11/5 19:14:26",8.960000E+01
"2020/11/5 19:14:31",8.990000E+01
"2020/11/5 19:14:36",8.980000E+01
"2020/11/5 19:14:41",9.040000E+01
"2020/11/5 19:14:46",9.040000E+01
"2020/11/5 19:14:51",9.070000E+01
"2020/11/5 19:14:56",9.050000E+01
"2020/11/5 19:15:01",9.060000E+01
"2020/11/5 19:15:06",9.090000E+01
"2020/11/5 19:15:11",9.090000E+01
"2020/11/5 19:15:16",9.150000E+01
"2020/11/5 19:15:21",9.140000E+01
"2020/11/5 19:15:26",9.150000E+01
"2020/11/5 19:15:31",9.190000E+01
"2020/11/5 19:15:36",9.190000E+01
"2020/11/5 19:15:41",9.210000E+01
"2020/11/5 19:15:46",9.240000E+01
"2020/11/5 19:15:51",9.210000E+01
"2020/11/5 19:15:56",9.250000E+01
"2020/11/5 19:16:01",9.290000E+01
"2020/11/5 19:16:06",9.280000E+01
"2020/11/5 19:16:11",9.310000E+01
"2020/11/5 19:16:16",9.320000E+01
"2020/11/5 19:16:21",9.310000E+01
"2020/11/5 19:16:26",9.360000E+01
"2020/11/5 19:16:31",9.380000E+01
"2020/11/5 19:16:36",9.350000E+01
"2020/11/5 19:16:41",9.450000E+01
"2020/11/5 19:16:46",9.440000E+01
"2020/11/5 19:16:51",9.430000E+01
"2020/11/5 19:16:56",9.430000E+01
"2020/11/5 19:17:01",9.490000E+01
"2020/11/5 19:17:06",9.490000E+01
"2020/11/5 19:17:11",9.490000E+01
"2020/11/5 19:17:16",9.500000E+01
"2020/11/5 19:17:21",9.510000E+01
"2020/11/5 19:17:26",9.540000E+01
"2020/11/5 19:17:31",9.580000E+01
"2020/11/5 19:17:36",9.580000E+01
"2020/11/5 19:17:41",9.580000E+01
"2020/11/5 19:17:46",9.610000E+01
"2020/11/5 19:17:51",9.620000E+01
"2020/11/5 19:17:56",9.640000E+01
"2020/11/5 19:18:01",9.670000E+01
"2020/11/5 19:18:06",9.700000E+01
"2020/11/5 19:18:11",9.710000E+01
"2020/11/5 19:18:16",9.730000E+01
"2020/11/5 19:18:21",9.720000E+01
"2020/11/5 19:18:26",9.750000E+01
"2020/11/5 19:18:31",9.760000E+01
"2020/11/5 19:18:36",9.760000E+01
"2020/11/5 19:18:41",9.800000E+01
"2020/11/5 19:18:46",9.830000E+01
"2020/11/5 19:18:51",9.850000E+01
"2020/11/5 19:18:56",9.850000E+01
"2020/11/5 19:19:01",9.890000E+01
"2020/11/5 19:19:06",9.900000E+01
"2020/11/5 19:19:11",9.910000E+01
"2020/11/5 19:19:16",9.930000E+01
"2020/11/5 19:19:21",9.930000E+01
"2020/11/5 19:19:26",9.980000E+01
"2020/11/5 19:19:31",9.970000E+01
"2020/11/5 19:19:36",9.970000E+01
"2020/11/5 19:19:41",1.000000E+02
"2020/11/5 19:19:46",1.001000E+02
"2020/11/5 19:19:51",1.003000E+02
"2020/11/5 19:19:56",1.006000E+02
"2020/11/5 19:20:01",1.006000E+02
"2020/11/5 19:20:06",1.011000E+02
"2020/11/5 19:20:11",1.014000E+02
"2020/11/5 19:20:16",1.016000E+02
"2020/11/5 19:20:21",1.014000E+02
"2020/11/5 19:20:26",1.017000E+02
"2020/11/5 19:20:31",1.020000E+02
"2020/11/5 19:20:36",1.020000E+02
"2020/11/5 19:20:41",1.023000E+02
"2020/11/5 19:20:46",1.023000E+02
"2020/11/5 19:20:51",1.025000E+02
"2020/11/5 19:20:56",1.028000E+02
"2020/11/5 19:21:01",1.029000E+02
"2020/11/5 19:21:06",1.030000E+02
"2020/11/5 19:21:11",1.035000E+02
"2020/11/5 19:21:16",1.036000E+02
"2020/11/5 19:21:21",1.037000E+02
"2020/11/5 19:21:26",1.040000E+02
"2020/11/5 19:21:31",1.039000E+02
"2020/11/5 19:21:36",1.041000E+02
"2020/11/5 19:21:41",1.042000E+02
"2020/11/5 19:21:46",1.044000E+02
"2020/11/5 19:21:51",1.053000E+02
"2020/11/5 19:21:56",1.050000E+02
"2020/11/5 19:22:01",1.049000E+02
"2020/11/5 19:22:06",1.049000E+02
"2020/11/5 19:22:11",1.052000E+02
"2020/11/5 19:22:16",1.061000E+02
"2020/11/5 19:22:21",1.057000E+02
"2020/11/5 19:22:26",1.058000E+02
"2020/11/5 19:22:31",1.068000E+02
"2020/11/5 19:22:36",1.061000E+02
"2020/11/5 19:22:41",1.061000E+02
"2020/11/5 19:22:46",1.061000E+02
"2020/11/5 19:22:51",1.062000E+02
"2020/11/5 19:22:56",1.062000E+02
"2020/11/5 19:23:01",1.064000E+02
"2020/11/5 19:23:06",1.061000E+02
"2020/11/5 19:23:11",1.065000E+02
"2020/11/5 19:23:16",1.066000E+02
"2020/11/5 19:23:21",1.066000E+02
"2020/11/5 19:23:26",1.067000E+02
"2020/11/5 19:23:31",1.072000E+02
"2020/11/5 19:23:36",1.075000E+02
"2020/11/5 19:23:41",1.071000E+02
"2020/11/5 19:23:46",1.072000E+02
"2020/11/5 19:23:51",1.078000E+02
"2020/11/5 19:23:56",1.079000E+02
"2020/11/5 19:24:01",1.081000E+02
"2020/11/5 19:24:06",1.083000E+02
"2020/11/5 19:24:11",1.082000E+02
"2020/11/5 19:24:16",1.086000E+02
"2020/11/5 19:24:21",1.086000E+02
"2020/11/5 19:24:26",1.089000E+02
"2020/11/5 19:24:31",1.092000E+02
"2020/11/5 19:24:36",1.091000E+02
"2020/11/5 19:24:41",1.093000E+02
"2020/11/5 19:24:46",1.100000E+02
"2020/11/5 19:24:51",1.099000E+02
"2020/11/5 19:24:56",1.103000E+02
"2020/11/5 19:25:01",1.104000E+02
"2020/11/5 19:25:06",1.103000E+02
"2020/11/5 19:25:11",1.108000E+02
"2020/11/5 19:25:16",1.110000E+02
"2020/11/5 19:25:21",1.113000E+02
"2020/11/5 19:25:26",1.114000E+02
"2020/11/5 19:25:31",1.119000E+02
"2020/11/5 19:25:36",1.116000E+02
"2020/11/5 19:25:41",1.116000E+02
"2020/11/5 19:25:46",1.116000E+02
"2020/11/5 19:25:51",1.117000E+02
"2020/11/5 19:25:56",1.123000E+02
"2020/11/5 19:26:01",1.127000E+02
"2020/11/5 19:26:06",1.125000E+02
"2020/11/5 19:26:11",1.127000E+02
"2020/11/5 19:26:16",1.129000E+02
"2020/11/5 19:26:21",1.130000E+02
"2020/11/5 19:26:26",1.134000E+02
"2020/11/5 19:26:31",1.133000E+02
"2020/11/5 19:26:36",1.138000E+02
"2020/11/5 19:26:41",1.148000E+02
"2020/11/5 19:26:46",1.142000E+02
"2020/11/5 19:26:51",1.144000E+02
"2020/11/5 19:26:56",1.145000E+02
"2020/11/5 19:27:01",1.143000E+02
"2020/11/5 19:27:06",1.146000E+02
"2020/11/5 19:27:11",1.146000E+02
"2020/11/5 19:27:16",1.147000E+02
"2020/11/5 19:27:21",1.159000E+02
"2020/11/5 19:27:26",1.151000E+02
"2020/11/5 19:27:31",1.159000E+02
"2020/11/5 19:27:36",1.155000E+02
"2020/11/5 19:27:41",1.158000E+02
"2020/11/5 19:27:46",1.163000E+02
"2020/11/5 19:27:51",1.170000E+02
"2020/11/5 19:27:56",1.168000E+02
"2020/11/5 19:28:01",1.178000E+02
"2020/11/5 19:28:06",1.171000E+02
"2020/11/5 19:28:11",1.168000E+02
"2020/11/5 19:28:16",1.170000E+02
"2020/11/5 19:28:21",1.167000E+02
"2020/11/5 19:28:26",1.173000E+02
"2020/11/5 19:28:31",1.175000E+02
"2020/11/5 19:28:36",1.176000E+02
"2020/11/5 19:28:41",1.178000E+02
"2020/11/5 19:28:46",1.178000E+02
"2020/11/5 19:28:51",1.182000E+02
"2020/11/5 19:28:56",1.185000E+02
"2020/11/5 19:29:01",1.182000E+02
"2020/11/5 19:29:06",1.182000E+02
"2020/11/5 19:29:11",1.189000E+02
"2020/11/5 19:29:16",1.187000E+02
"2020/11/5 19:29:21",1.191000E+02
"2020/11/5 19:29:26",1.192000E+02
"2020/11/5 19:29:31",1.209000E+02
"2020/11/5 19:29:36",1.198000E+02
"2020/11/5 19:29:41",1.198000E+02
"2020/11/5 19:29:46",1.198000E+02
"2020/11/5 19:29:51",1.194000E+02
"2020/11/5 19:29:56",1.199000E+02
"2020/11/5 19:30:01",1.201000E+02
"2020/11/5 19:30:06",1.201000E+02
"2020/11/5 19:30:11",1.202000E+02
"2020/11/5 19:30:16",1.206000E+02
"2020/11/5 19:30:21",1.209000E+02
"2020/11/5 19:30:26",1.210000E+02
"2020/11/5 19:30:31",1.212000E+02
"2020/11/5 19:30:36",1.213000E+02
"2020/11/5 19:30:41",1.216000E+02
"2020/11/5 19:30:46",1.216000E+02
"2020/11/5 19:30:51",1.218000E+02
"2020/11/5 19:30:56",1.224000E+02
"2020/11/5 19:31:01",1.220000E+02
"2020/11/5 19:31:06",1.234000E+02
"2020/11/5 19:31:11",1.235000E+02
"2020/11/5 19:31:16",1.228000E+02
"2020/11/5 19:31:21",1.237000E+02
"2020/11/5 19:31:26",1.238000E+02
"2020/11/5 19:31:31",1.231000E+02
"2020/11/5 19:31:36",1.229000E+02
"2020/11/5 19:31:41",1.230000E+02
"2020/11/5 19:31:46",1.226000E+02
"2020/11/5 19:31:51",1.232000E+02
"2020/11/5 19:31:56",1.233000E+02
"2020/11/5 19:32:01",1.235000E+02
"2020/11/5 19:32:06",1.237000E+02
"2020/11/5 19:32:11",1.239000E+02
"2020/11/5 19:32:16",1.239000E+02
"2020/11/5 19:32:21",1.239000E+02
"2020/11/5 19:32:26",1.252000E+02
"2020/11/5 19:32:31",1.259000E+02
"2020/11/5 19:32:36",1.256000E+02
"2020/11/5 19:32:41",1.242000E+02
"2020/11/5 19:32:46",1.230000E+02
"2020/11/5 19:32:51",1.221000E+02
"2020/11/5 19:32:56",1.218000E+02
"2020/11/5 19:33:01",1.217000E+02
"2020/11/5 19:33:06",1.217000E+02
"2020/11/5 19:33:11",1.221000E+02
"2020/11/5 19:33:16",1.223000E+02
"2020/11/5 19:33:21",1.225000E+02
"2020/11/5 19:33:26",1.228000E+02
"2020/11/5 19:33:31",1.227000E+02
"2020/11/5 19:33:36",1.232000E+02
"2020/11/5 19:33:41",1.237000E+02
"2020/11/5 19:33:46",1.237000E+02
"2020/11/5 19:33:51",1.237000E+02
"2020/11/5 19:33:56",1.236000E+02
"2020/11/5 19:34:01",1.235000E+02
"2020/11/5 19:34:06",1.238000E+02
"2020/11/5 19:34:11",1.239000E+02
