34,DB,ZD,        ,消耗品,左ｽﾀﾝﾌﾟﾋﾟﾝ打点回数,MAX,3,0,NULL,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
35,DB,ZD,        ,消耗品,ｲｼﾞｪｸﾀｰﾋﾟﾝ打点回数,MAX,3,0,NULL,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
36,DB,ZD,        ,装置設定ﾊﾟﾗﾒｰﾀｰ,Pre Bond Inspection,MAX-MIN,1,0,NULL,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
37,DB,ZD,        ,装置設定ﾊﾟﾗﾒｰﾀｰ,Post Bond Inspection,MAX-MIN,1,0,NULL,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
101,DB,LED,        ,装置設定ﾊﾟﾗﾒｰﾀｰ,ﾀﾞｲﾎﾞﾝﾄﾞﾌﾟﾛｸﾞﾗﾑ名：LED,OK/NG,1,0,NULL,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
102,DB,LED,        ,装置設定ﾊﾟﾗﾒｰﾀｰ,Pick Level：LED,MAX-MIN,1,0,NULL,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
103,DB,LED,        ,装置設定ﾊﾟﾗﾒｰﾀｰ,Bond Level：LED,MAX-MIN,1,0,NULL,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
104,DB,LED,        ,装置設定ﾊﾟﾗﾒｰﾀｰ,Ejector Up Level：LED,MAX-MIN,1,0,NULL,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
105,DB,LED,        ,装置設定ﾊﾟﾗﾒｰﾀｰ,Pick Level差異限界：LED,MAX,1,0,SP                  ,0,5439,35:56.0,102,NULL,0,0,0,0,0,0,0,0,NULL,0
106,DB,LED,        ,装置設定ﾊﾟﾗﾒｰﾀｰ,Bond Level差異限界：LED,MAX,1,0,SP                  ,0,5439,35:56.0,103,NULL,0,0,0,0,0,0,0,0,NULL,0
107,DB,LED,        ,ｴﾗｰﾛｸﾞ,Pre Inspection(Placement-x)ｴﾗｰ回数：LED,MAX,3,0,SP                  ,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
108,DB,LED,        ,ｴﾗｰﾛｸﾞ,Pre Inspection(Placement-y)ｴﾗｰ回数：LED,MAX,3,0,SP                  ,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
109,DB,LED,        ,ｴﾗｰﾛｸﾞ,Pre Inspection(Area)ｴﾗｰ回数：LED,MAX,3,0,SP                  ,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
110,DB,LED,1,製品出来栄え,Pre Inspection(Placement-x)ｽﾞﾚAVE 右ｽﾀﾝﾌﾟﾋﾟﾝ(LED1),MAX-MIN,3,0,AVE                 ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
111,DB,LED,1,製品出来栄え,Pre Inspection(Placement-x)ｽﾞﾚAVE 左ｽﾀﾝﾌﾟﾋﾟﾝ(LED1),MAX-MIN,3,0,AVE                 ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
112,DB,LED,2,製品出来栄え,Pre Inspection(Placement-x)ｽﾞﾚAVE 右ｽﾀﾝﾌﾟﾋﾟﾝ(LED2),MAX-MIN,3,0,AVE                 ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
113,DB,LED,2,製品出来栄え,Pre Inspection(Placement-x)ｽﾞﾚAVE 左ｽﾀﾝﾌﾟﾋﾟﾝ(LED2),MAX-MIN,3,0,AVE                 ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
114,DB,LED,1,製品出来栄え,Pre Inspection(Placement-x)ｽﾞﾚσ 右ｽﾀﾝﾌﾟﾋﾟﾝ(LED1),MAX,3,0,SIGMA               ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
115,DB,LED,1,製品出来栄え,Pre Inspection(Placement-x)ｽﾞﾚσ 左ｽﾀﾝﾌﾟﾋﾟﾝ(LED1),MAX,3,0,SIGMA               ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
116,DB,LED,2,製品出来栄え,Pre Inspection(Placement-x)ｽﾞﾚσ 右ｽﾀﾝﾌﾟﾋﾟﾝ(LED2),MAX,3,0,SIGMA               ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
117,DB,LED,2,製品出来栄え,Pre Inspection(Placement-x)ｽﾞﾚσ 左ｽﾀﾝﾌﾟﾋﾟﾝ(LED2),MAX,3,0,SIGMA               ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
118,DB,LED,1,製品出来栄え,Pre Inspection(Placement-y)ｽﾞﾚAVE 右ｽﾀﾝﾌﾟﾋﾟﾝ(LED1),MAX-MIN,3,0,AVE                 ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
119,DB,LED,1,製品出来栄え,Pre Inspection(Placement-y)ｽﾞﾚAVE 左ｽﾀﾝﾌﾟﾋﾟﾝ(LED1),MAX-MIN,3,0,AVE                 ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
120,DB,LED,2,製品出来栄え,Pre Inspection(Placement-y)ｽﾞﾚAVE 右ｽﾀﾝﾌﾟﾋﾟﾝ(LED2),MAX-MIN,3,0,AVE                 ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
121,DB,LED,2,製品出来栄え,Pre Inspection(Placement-y)ｽﾞﾚAVE 左ｽﾀﾝﾌﾟﾋﾟﾝ(LED2),MAX-MIN,3,0,AVE                 ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
122,DB,LED,1,製品出来栄え,Pre Inspection(Placement-y)ｽﾞﾚσ 右ｽﾀﾝﾌﾟﾋﾟﾝ(LED1),MAX,3,0,SIGMA               ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
123,DB,LED,1,製品出来栄え,Pre Inspection(Placement-y)ｽﾞﾚσ 左ｽﾀﾝﾌﾟﾋﾟﾝ(LED1),MAX,3,0,SIGMA               ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
124,DB,LED,2,製品出来栄え,Pre Inspection(Placement-y)ｽﾞﾚσ 右ｽﾀﾝﾌﾟﾋﾟﾝ(LED2),MAX,3,0,SIGMA               ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
125,DB,LED,2,製品出来栄え,Pre Inspection(Placement-y)ｽﾞﾚσ 左ｽﾀﾝﾌﾟﾋﾟﾝ(LED2),MAX,3,0,SIGMA               ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
126,DB,LED,共通    ,製品出来栄え,Pre Inspection(Area)ｽﾞﾚ 右ｽﾀﾝﾌﾟﾋﾟﾝAVE：LED,MAX-MIN,3,0,AVE                 ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
127,DB,LED,共通    ,製品出来栄え,Pre Inspection(Area)ｽﾞﾚ 左ｽﾀﾝﾌﾟﾋﾟﾝAVE：LED,MAX-MIN,3,0,AVE                 ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
128,DB,LED,共通    ,製品出来栄え,Pre Inspection(Area)ｽﾞﾚ 右ｽﾀﾝﾌﾟﾋﾟﾝσ：LED,MAX,3,0,SIGMA               ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
129,DB,LED,共通    ,製品出来栄え,Pre Inspection(Area)ｽﾞﾚ 左ｽﾀﾝﾌﾟﾋﾟﾝσ：LED,MAX,3,0,SIGMA               ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
130,DB,LED,        ,ｴﾗｰﾛｸﾞ,Post Inspection(Placement-x)ｴﾗｰ回数：LED,MAX,3,0,SP                  ,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
131,DB,LED,        ,ｴﾗｰﾛｸﾞ,Post Inspection(Placement-y)ｴﾗｰ回数：LED,MAX,3,0,SP                  ,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
132,DB,LED,        ,ｴﾗｰﾛｸﾞ,Post Inspection(Placement-θ)ｴﾗｰ回数：LED,MAX,3,0,SP                  ,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
133,DB,LED,1,製品出来栄え,Post Inspection(Placement-x)ｽﾞﾚAVE(LED1),MAX-MIN,3,0,AVE                 ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
134,DB,LED,2,製品出来栄え,Post Inspection(Placement-x)ｽﾞﾚAVE(LED2),MAX-MIN,3,0,AVE                 ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
135,DB,LED,1,製品出来栄え,Post Inspection(Placement-y)ｽﾞﾚAVE(LED1),MAX-MIN,3,0,AVE                 ,0,5439,26:25.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
136,DB,LED,2,製品出来栄え,Post Inspection(Placement-y)ｽﾞﾚAVE(LED2),MAX-MIN,3,0,AVE                 ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
137,DB,LED,1,製品出来栄え,Post Inspection(Placement-θ)ｽﾞﾚAVE(LED1),MAX-MIN,3,0,AVE                 ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
138,DB,LED,2,製品出来栄え,Post Inspection(Placement-θ)ｽﾞﾚAVE(LED2),MAX-MIN,3,0,AVE                 ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
139,DB,LED,1,製品出来栄え,Post Inspection(Placement-x)ｽﾞﾚσ(LED1),MAX,3,0,SIGMA               ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
140,DB,LED,2,製品出来栄え,Post Inspection(Placement-x)ｽﾞﾚσ(LED2),MAX,3,0,SIGMA               ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
141,DB,LED,1,製品出来栄え,Post Inspection(Placement-y)ｽﾞﾚσ(LED1),MAX,3,0,SIGMA               ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
142,DB,LED,2,製品出来栄え,Post Inspection(Placement-y)ｽﾞﾚσ(LED2),MAX,3,0,SIGMA               ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
143,DB,LED,1,製品出来栄え,Post Inspection(Placement-θ)ｽﾞﾚσ(LED1),MAX,3,0,SIGMA               ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
144,DB,LED,2,製品出来栄え,Post Inspection(Placement-θ)ｽﾞﾚσ(LED2),MAX,3,0,SIGMA               ,0,5439,51:55.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
145,DB,LED,        ,消耗品,ｺﾚｯﾄ打点回数：LED,MAX,3,0,NULL,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
146,DB,LED,        ,消耗品,右ｽﾀﾝﾌﾟﾋﾟﾝ打点回数：LED,MAX,3,0,NULL,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
147,DB,LED,        ,消耗品,左ｽﾀﾝﾌﾟﾋﾟﾝ打点回数：LED,MAX,3,0,NULL,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
148,DB,LED,        ,消耗品,ｲｼﾞｪｸﾀｰﾋﾟﾝ打点回数：LED,MAX,3,0,NULL,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
149,DB,LED,        ,装置設定ﾊﾟﾗﾒｰﾀｰ,Pre Bond Inspection：LED,MAX-MIN,1,0,NULL,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
150,DB,LED,        ,装置設定ﾊﾟﾗﾒｰﾀｰ,Post Bond Inspection：LED,MAX-MIN,1,0,NULL,0,5439,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
151,AI,,        ,製品出来栄え,1stﾎﾞｰﾙ位置ｽﾞﾚ(ZD2)AVE,MAX-MIN,3,/1000               ,AVE                 ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
152,AI,,        ,製品出来栄え,1stﾎﾞｰﾙ位置ｽﾞﾚ(ZD2)σ,MAX,3,/1000               ,SIGMA               ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
153,AI,,        ,製品出来栄え,1stﾎﾞｰﾙ径(ZD2)AVE,MAX-MIN,3,/1000               ,AVE                 ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
154,AI,,        ,製品出来栄え,1stﾎﾞｰﾙ径(ZD2)σ,MAX,3,/1000               ,SIGMA               ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
155,AI,,        ,製品出来栄え,2nd圧痕幅(ZD2)AVE,MAX-MIN,3,/1000               ,AVE                 ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
156,AI,,        ,製品出来栄え,2nd圧痕幅(ZD2)σ,MAX,3,/1000               ,SIGMA               ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
157,AI,,        ,製品出来栄え,2nd位置ｽﾞﾚ(ZD2)AVE,MAX-MIN,3,/1000               ,AVE                 ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
158,AI,,        ,製品出来栄え,2nd位置ｽﾞﾚ(ZD2)σ,MAX,3,/1000               ,SIGMA               ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
159,AI,,        ,製品出来栄え,ZD2位置ｽﾞﾚXAVE,MAX-MIN,3,/1000               ,AVE                 ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
160,AI,,        ,製品出来栄え,ZD2位置ｽﾞﾚXσ,MAX,3,/1000               ,SIGMA               ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
161,AI,,        ,製品出来栄え,ZD2位置ｽﾞﾚYAVE,MAX-MIN,3,/1000               ,AVE                 ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
162,AI,,        ,製品出来栄え,ZD2位置ｽﾞﾚYσ,MAX,3,/1000               ,SIGMA               ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
163,AI,,        ,製品出来栄え,ﾙｰﾌﾟ変形(ZD2)AVE,MAX-MIN,3,/1000               ,AVE                 ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
164,AI,,        ,製品出来栄え,ﾙｰﾌﾟ変形(ZD2)σ,MAX,3,/1000               ,SIGMA               ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
165,AI,,        ,製品出来栄え,1stﾎﾞｰﾙ位置ｽﾞﾚ(ZD3)AVE,MAX-MIN,3,/1000               ,AVE                 ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
166,AI,,        ,製品出来栄え,1stﾎﾞｰﾙ位置ｽﾞﾚ(ZD3)σ,MAX,3,/1000               ,SIGMA               ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
167,AI,,        ,製品出来栄え,1stﾎﾞｰﾙ径(ZD3)AVE,MAX-MIN,3,/1000               ,AVE                 ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
168,AI,,        ,製品出来栄え,1stﾎﾞｰﾙ径(ZD3)σ,MAX,3,/1000               ,SIGMA               ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
169,AI,,        ,製品出来栄え,2nd圧痕幅(ZD3)AVE,MAX-MIN,3,/1000               ,AVE                 ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
170,AI,,        ,製品出来栄え,2nd圧痕幅(ZD3)σ,MAX,3,/1000               ,SIGMA               ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
171,AI,,        ,製品出来栄え,2nd位置ｽﾞﾚ(ZD3)AVE,MAX-MIN,3,/1000               ,AVE                 ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
172,AI,,        ,製品出来栄え,2nd位置ｽﾞﾚ(ZD3)σ,MAX,3,/1000               ,SIGMA               ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
173,AI,,        ,製品出来栄え,ZD3位置ｽﾞﾚXAVE,MAX-MIN,3,/1000               ,AVE                 ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
174,AI,,        ,製品出来栄え,ZD3位置ｽﾞﾚXσ,MAX,3,/1000               ,SIGMA               ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
175,AI,,        ,製品出来栄え,ZD3位置ｽﾞﾚYAVE,MAX-MIN,3,/1000               ,AVE                 ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
176,AI,,        ,製品出来栄え,ZD3位置ｽﾞﾚYσ,MAX,3,/1000               ,SIGMA               ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
177,AI,,        ,製品出来栄え,ﾙｰﾌﾟ変形(ZD3)AVE,MAX-MIN,3,/1000               ,AVE                 ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
178,AI,,        ,製品出来栄え,ﾙｰﾌﾟ変形(ZD3)σ,MAX,3,/1000               ,SIGMA               ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
179,AI,,        ,製品出来栄え,2nd圧痕幅(Blue2-N)AVE,MAX-MIN,3,/1000               ,AVE                 ,1,2422,01:37.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
180,AI,,        ,製品出来栄え,2nd圧痕幅(Blue2-N)σ,MAX,3,/1000               ,SIGMA               ,1,2422,01:37.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
181,AI,,        ,製品出来栄え,2nd圧痕幅(Blue2-P)AVE,MAX-MIN,3,/1000               ,AVE                 ,1,2422,01:38.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
182,AI,,        ,製品出来栄え,2nd圧痕幅(Blue2-P)σ,MAX,3,/1000               ,SIGMA               ,1,2422,01:38.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
183,AI,,        ,製品出来栄え,2nd位置ｽﾞﾚ(Blue2-N)AVE,MAX-MIN,3,/1000               ,AVE                 ,1,2422,01:38.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
184,AI,,        ,製品出来栄え,2nd位置ｽﾞﾚ(Blue2-N)σ,MAX,3,/1000               ,SIGMA               ,1,2422,01:38.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
185,AI,,        ,製品出来栄え,2nd位置ｽﾞﾚ(Blue2-P)AVE,MAX-MIN,3,/1000               ,AVE                 ,1,2422,01:39.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
186,AI,,        ,製品出来栄え,2nd位置ｽﾞﾚ(Blue2-P)σ,MAX,3,/1000               ,SIGMA               ,1,2422,01:39.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
187,AI,,        ,製品出来栄え,1stﾎﾞｰﾙ位置ｽﾞﾚ(Blue3-N)AVE,MAX-MIN,3,/1000               ,AVE                 ,0,2422,35:56.0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0
